epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,2373.96,1.65403,0.77091,0.8671,0.96262,0.39691,0.67438,0.41735,1.48042,0.75828,0.86635,0.0017096,0.0017096,0.0017096
178,2386.72,1.67874,0.77302,0.86987,0.96004,0.3954,0.67188,0.41452,1.48822,0.76717,0.86716,0.00170795,0.00170795,0.00170795
179,2397.97,1.64512,0.77539,0.86974,0.96064,0.39566,0.67175,0.41494,1.47703,0.76284,0.86586,0.0017063,0.0017063,0.0017063
180,2410.52,1.62918,0.77142,0.86961,0.9624,0.39622,0.67292,0.41687,1.49398,0.75652,0.86774,0.00170465,0.00170465,0.00170465
181,2423.31,1.66647,0.77441,0.87217,0.96173,0.39636,0.67348,0.42166,1.47509,0.76362,0.86554,0.001703,0.001703,0.001703
182,2434.55,1.67071,0.77269,0.86862,0.96388,0.39704,0.67495,0.41819,1.49553,0.75737,0.86738,0.00170135,0.00170135,0.00170135
183,2445.32,1.63657,0.76252,0.86743,0.96057,0.39577,0.67208,0.41405,1.48384,0.76962,0.86654,0.0016997,0.0016997,0.0016997
184,2456.78,1.66382,0.7858,0.87978,0.9614,0.39626,0.67323,0.41667,1.47124,0.76694,0.86571,0.00169805,0.00169805,0.00169805
185,2484.62,1.66449,0.77521,0.87478,0.9604,0.39559,0.67119,0.40865,1.50788,0.76452,0.86792,0.0016964,0.0016964,0.0016964
186,2495.99,1.64962,0.77912,0.87787,0.96358,0.39675,0.67392,0.41307,1.53031,0.75332,0.87021,0.00169475,0.00169475,0.00169475
187,2507.17,1.66847,0.77584,0.87181,0.96245,0.39666,0.67422,0.42135,1.46873,0.76974,0.86416,0.0016931,0.0016931,0.0016931
188,2520.38,1.67411,0.77622,0.8756,0.96243,0.39623,0.6728,0.41581,1.49006,0.76519,0.86651,0.00169145,0.00169145,0.00169145
189,2535.93,1.64587,0.77538,0.87243,0.96233,0.39607,0.67275,0.41624,1.48573,0.75978,0.86656,0.0016898,0.0016898,0.0016898
190,2547.37,1.65369,0.7638,0.86244,0.96065,0.3958,0.67253,0.41825,1.47637,0.76587,0.86742,0.00168815,0.00168815,0.00168815
191,2559.35,1.64259,0.77466,0.8741,0.96413,0.39697,0.67425,0.42116,1.46248,0.75543,0.8643,0.0016865,0.0016865,0.0016865
192,2574.94,1.64782,0.76503,0.86541,0.96348,0.39679,0.67444,0.41943,1.47843,0.76432,0.8665,0.00168485,0.00168485,0.00168485
193,2587.03,1.66162,0.77255,0.87274,0.96,0.39528,0.67105,0.40878,1.52459,0.769,0.86962,0.0016832,0.0016832,0.0016832
194,2607.38,1.65169,0.76648,0.86552,0.96233,0.39612,0.67298,0.41738,1.48099,0.76066,0.86568,0.00168155,0.00168155,0.00168155
195,2618.41,1.63561,0.77474,0.87562,0.9609,0.3959,0.67198,0.41313,1.4914,0.76505,0.8676,0.0016799,0.0016799,0.0016799
196,2629.66,1.65119,0.76421,0.86541,0.9627,0.39672,0.67351,0.41873,1.46347,0.76625,0.86377,0.00167825,0.00167825,0.00167825
197,2640.6,1.6541,0.77271,0.8726,0.96082,0.39595,0.67233,0.41903,1.46752,0.75985,0.86458,0.0016766,0.0016766,0.0016766
198,2653.13,1.67014,0.77175,0.87533,0.96133,0.39608,0.67287,0.41777,1.4957,0.76303,0.8677,0.00167495,0.00167495,0.00167495
199,2665.01,1.64554,0.76931,0.86742,0.96283,0.39629,0.67326,0.41527,1.502,0.7628,0.86742,0.0016733,0.0016733,0.0016733
200,2678.17,1.65938,0.76344,0.86832,0.96181,0.39662,0.6737,0.4157,1.49671,0.76421,0.86968,0.00167165,0.00167165,0.00167165
201,2690.31,1.64179,0.76395,0.87071,0.96046,0.3955,0.67173,0.41503,1.49507,0.75993,0.86665,0.00167,0.00167,0.00167
202,2703.56,1.62524,0.76424,0.86991,0.96063,0.39589,0.67229,0.41637,1.48838,0.764,0.86609,0.00166835,0.00166835,0.00166835
203,2714.64,1.63149,0.76887,0.86709,0.96132,0.39608,0.67321,0.42118,1.47138,0.76095,0.86552,0.0016667,0.0016667,0.0016667
204,2728.24,1.63313,0.76737,0.87582,0.96155,0.39582,0.67243,0.415,1.48216,0.76567,0.86562,0.00166505,0.00166505,0.00166505
205,2743.04,1.62439,0.76985,0.8748,0.96124,0.39629,0.6728,0.4153,1.48642,0.76952,0.86622,0.0016634,0.0016634,0.0016634
206,2755.45,1.67379,0.77099,0.87048,0.96368,0.39667,0.67407,0.41922,1.48498,0.75985,0.86591,0.00166175,0.00166175,0.00166175
207,2767.34,1.6362,0.76743,0.87044,0.96479,0.39735,0.67517,0.42146,1.46737,0.75408,0.8646,0.0016601,0.0016601,0.0016601
208,2778.69,1.63925,0.76598,0.86633,0.96233,0.39635,0.67305,0.41764,1.4739,0.76207,0.86506,0.00165845,0.00165845,0.00165845
209,2789.86,1.63888,0.76557,0.87343,0.96141,0.39594,0.67248,0.41485,1.49504,0.76266,0.86705,0.0016568,0.0016568,0.0016568
210,2800.83,1.62351,0.76043,0.862,0.96093,0.39581,0.67215,0.41663,1.48474,0.7668,0.86694,0.00165515,0.00165515,0.00165515
211,2812.98,1.64257,0.76169,0.8643,0.96083,0.39548,0.67186,0.41771,1.46778,0.7651,0.86406,0.0016535,0.0016535,0.0016535
212,2824.38,1.63172,0.76036,0.86853,0.9622,0.396,0.67277,0.41574,1.4822,0.75857,0.8658,0.00165185,0.00165185,0.00165185
213,2835.98,1.61917,0.75572,0.86544,0.96314,0.3965,0.67375,0.41796,1.49499,0.76067,0.86676,0.0016502,0.0016502,0.0016502
214,2848.8,1.60198,0.76686,0.87152,0.96336,0.39675,0.67402,0.42006,1.46706,0.76346,0.86428,0.00164855,0.00164855,0.00164855
215,2860.3,1.62172,0.76964,0.86625,0.96343,0.39682,0.6742,0.42191,1.46718,0.75104,0.86547,0.0016469,0.0016469,0.0016469
216,2874.31,1.62631,0.77064,0.86692,0.96343,0.39703,0.67428,0.42028,1.47051,0.75851,0.8653,0.00164525,0.00164525,0.00164525
217,2888.27,1.62287,0.76151,0.86831,0.96101,0.39586,0.67213,0.42038,1.47241,0.76066,0.86571,0.0016436,0.0016436,0.0016436
218,2900.33,1.62822,0.76524,0.86393,0.96168,0.39593,0.6724,0.4171,1.47876,0.76715,0.86448,0.00164195,0.00164195,0.00164195
219,2933.71,1.64654,0.76503,0.8631,0.96034,0.3959,0.67278,0.41551,1.49603,0.76187,0.86671,0.0016403,0.0016403,0.0016403
220,2950.47,1.65996,0.76454,0.86511,0.96278,0.39645,0.67371,0.42205,1.45919,0.75777,0.86352,0.00163865,0.00163865,0.00163865
221,2964.43,1.63425,0.75913,0.86355,0.96382,0.39721,0.67529,0.42486,1.45583,0.75286,0.86337,0.001637,0.001637,0.001637
222,2976.2,1.64246,0.76913,0.87005,0.96475,0.39715,0.67491,0.42249,1.46251,0.75495,0.86342,0.00163535,0.00163535,0.00163535
223,2988.1,1.59682,0.76356,0.86734,0.96433,0.39731,0.67516,0.42267,1.45701,0.75767,0.86272,0.0016337,0.0016337,0.0016337
224,3000.2,1.62635,0.76448,0.86439,0.96423,0.39724,0.67529,0.4247,1.45528,0.75479,0.86285,0.00163205,0.00163205,0.00163205
225,3011.5,1.62352,0.76783,0.86811,0.96233,0.3964,0.67359,0.4206,1.46764,0.76288,0.86427,0.0016304,0.0016304,0.0016304
226,3022.44,1.61945,0.76866,0.874,0.96128,0.3962,0.67296,0.41913,1.47358,0.76058,0.86527,0.00162875,0.00162875,0.00162875
227,3034.09,1.64032,0.76734,0.8704,0.96578,0.39766,0.67597,0.42079,1.48093,0.75056,0.86526,0.0016271,0.0016271,0.0016271
228,3045.32,1.64057,0.77172,0.87677,0.96215,0.39611,0.67269,0.41955,1.46839,0.76093,0.86325,0.00162545,0.00162545,0.00162545
229,3056.23,1.61529,0.77018,0.86674,0.96191,0.39613,0.6727,0.41782,1.47075,0.76766,0.86404,0.0016238,0.0016238,0.0016238
230,3088.39,1.62176,0.76226,0.86715,0.96144,0.39621,0.67309,0.42223,1.46663,0.75846,0.86451,0.00162215,0.00162215,0.00162215
231,3106.46,1.62037,0.74685,0.85877,0.96443,0.3971,0.67505,0.42275,1.46532,0.75561,0.86328,0.0016205,0.0016205,0.0016205
232,3118.97,1.6107,0.77272,0.8705,0.96178,0.39631,0.67281,0.41955,1.46894,0.76202,0.86381,0.00161885,0.00161885,0.00161885
233,3132.22,1.61987,0.76879,0.8686,0.95791,0.39553,0.67203,0.41702,1.47445,0.76713,0.8666,0.0016172,0.0016172,0.0016172
234,3146.37,1.61115,0.76193,0.86764,0.96076,0.39597,0.6725,0.41307,1.50082,0.76039,0.86803,0.00161555,0.00161555,0.00161555
235,3157.82,1.6424,0.77505,0.87643,0.96392,0.39644,0.67389,0.42174,1.46615,0.7596,0.86315,0.0016139,0.0016139,0.0016139
236,3168.78,1.63651,0.76719,0.86567,0.96103,0.39596,0.67195,0.41889,1.47767,0.75592,0.86552,0.00161225,0.00161225,0.00161225
237,3180.16,1.64858,0.76198,0.86422,0.96306,0.39638,0.67341,0.41965,1.46547,0.76195,0.86426,0.0016106,0.0016106,0.0016106
238,3195.33,1.61669,0.75704,0.8612,0.96314,0.39647,0.67346,0.41646,1.48334,0.76192,0.86523,0.00160895,0.00160895,0.00160895
239,3207.3,1.65238,0.76434,0.86524,0.96284,0.39681,0.67445,0.42341,1.45677,0.7546,0.86315,0.0016073,0.0016073,0.0016073
240,3218.39,1.58961,0.76267,0.8672,0.96167,0.39625,0.67317,0.42165,1.46702,0.75914,0.86577,0.00160565,0.00160565,0.00160565
241,3233.45,1.6183,0.76156,0.86907,0.96272,0.39673,0.67389,0.42309,1.45365,0.75615,0.86229,0.001604,0.001604,0.001604
242,3246,1.62895,0.758,0.86673,0.9622,0.39672,0.67425,0.42165,1.46047,0.75919,0.86327,0.00160235,0.00160235,0.00160235
243,3257.11,1.6353,0.75849,0.86262,0.96273,0.39625,0.67321,0.42347,1.44323,0.75562,0.8619,0.0016007,0.0016007,0.0016007
244,3268.22,1.60461,0.76276,0.8634,0.96514,0.39724,0.67503,0.42489,1.45045,0.75058,0.86274,0.00159905,0.00159905,0.00159905
245,3279.25,1.62563,0.76214,0.86906,0.96536,0.39737,0.67543,0.42651,1.44575,0.75611,0.86213,0.0015974,0.0015974,0.0015974
246,3290.49,1.62052,0.7537,0.86243,0.96236,0.39664,0.6737,0.42061,1.47272,0.75453,0.86423,0.00159575,0.00159575,0.00159575
247,3304.84,1.64748,0.77075,0.87391,0.96209,0.39673,0.67397,0.41353,1.50196,0.76753,0.86609,0.0015941,0.0015941,0.0015941
248,3318.41,1.63235,0.76824,0.87417,0.96366,0.39691,0.6744,0.42333,1.45581,0.76027,0.86227,0.00159245,0.00159245,0.00159245
249,3332.44,1.63267,0.76051,0.86578,0.96258,0.39644,0.67359,0.42081,1.45785,0.75639,0.86254,0.0015908,0.0015908,0.0015908
250,3358.43,1.62159,0.76313,0.87137,0.96165,0.39599,0.67274,0.4222,1.45485,0.75679,0.86247,0.00158915,0.00158915,0.00158915
251,3371.75,1.63356,0.76866,0.86971,0.96279,0.39652,0.67364,0.42119,1.4588,0.75951,0.86255,0.0015875,0.0015875,0.0015875
252,3384.9,1.62143,0.76238,0.86526,0.96502,0.3973,0.67563,0.42078,1.47244,0.76246,0.86559,0.00158585,0.00158585,0.00158585
253,3396.35,1.61881,0.76013,0.85861,0.96335,0.39675,0.67441,0.42238,1.46263,0.75452,0.86446,0.0015842,0.0015842,0.0015842
254,3407.29,1.59219,0.75863,0.86518,0.96469,0.39715,0.67478,0.42543,1.44403,0.75071,0.86205,0.00158255,0.00158255,0.00158255
255,3418.5,1.63153,0.75705,0.86471,0.96447,0.39726,0.67522,0.41972,1.48069,0.76255,0.86593,0.0015809,0.0015809,0.0015809
256,3432.72,1.62027,0.76347,0.86364,0.96334,0.39675,0.67441,0.42377,1.45318,0.76104,0.8622,0.00157925,0.00157925,0.00157925
257,3445.81,1.60557,0.75327,0.86153,0.96211,0.39626,0.67319,0.421,1.4593,0.75878,0.86254,0.0015776,0.0015776,0.0015776
258,3461.74,1.59867,0.76556,0.86957,0.96453,0.39712,0.67502,0.42493,1.45467,0.76153,0.86299,0.00157595,0.00157595,0.00157595
259,3473.16,1.62063,0.76423,0.87102,0.96251,0.39644,0.67374,0.42145,1.45566,0.75643,0.86229,0.0015743,0.0015743,0.0015743
260,3496.66,1.58621,0.75086,0.86197,0.96171,0.39649,0.6736,0.42221,1.46357,0.7572,0.86474,0.00157265,0.00157265,0.00157265
261,3507.99,1.60575,0.75447,0.86624,0.96469,0.39748,0.67524,0.42611,1.44305,0.74996,0.86134,0.001571,0.001571,0.001571
262,3519.09,1.61412,0.75371,0.86191,0.96151,0.39609,0.67306,0.42213,1.45094,0.75664,0.86292,0.00156935,0.00156935,0.00156935
263,3530.15,1.62513,0.75732,0.86369,0.96326,0.39674,0.67414,0.42276,1.45282,0.75816,0.86223,0.0015677,0.0015677,0.0015677
264,3542.9,1.59062,0.75897,0.86547,0.96281,0.39659,0.67402,0.42354,1.4527,0.75301,0.86248,0.00156605,0.00156605,0.00156605
265,3555.04,1.59587,0.75209,0.86487,0.96434,0.39712,0.67468,0.42582,1.44728,0.75056,0.86159,0.0015644,0.0015644,0.0015644
266,3566.6,1.59296,0.76008,0.86531,0.96529,0.39744,0.67581,0.42415,1.46423,0.76247,0.86369,0.00156275,0.00156275,0.00156275
267,3578.77,1.6003,0.76018,0.86518,0.96265,0.39645,0.67333,0.42472,1.44981,0.7513,0.86244,0.0015611,0.0015611,0.0015611
268,3590.02,1.60036,0.76274,0.86939,0.96329,0.39637,0.67298,0.42404,1.44455,0.75329,0.86084,0.00155945,0.00155945,0.00155945
269,3604,1.59877,0.7574,0.86671,0.96464,0.39703,0.67472,0.42561,1.44107,0.75139,0.86049,0.0015578,0.0015578,0.0015578
270,3617.61,1.62322,0.7595,0.86195,0.96669,0.39787,0.6764,0.42859,1.44197,0.74967,0.8604,0.00155615,0.00155615,0.00155615
271,3636.76,1.61603,0.75954,0.86507,0.96578,0.3975,0.6759,0.42699,1.45002,0.75433,0.86231,0.0015545,0.0015545,0.0015545
272,3647.72,1.59614,0.75904,0.86247,0.96334,0.3968,0.67407,0.42272,1.46095,0.75757,0.86381,0.00155285,0.00155285,0.00155285
273,3659.24,1.59864,0.75819,0.86678,0.9643,0.39692,0.67423,0.4267,1.43941,0.75191,0.86053,0.0015512,0.0015512,0.0015512
274,3669.88,1.58642,0.75185,0.86159,0.96274,0.39666,0.67383,0.42634,1.44067,0.75108,0.86128,0.00154955,0.00154955,0.00154955
275,3681.64,1.60028,0.74367,0.85471,0.96528,0.3972,0.67529,0.4265,1.44167,0.7538,0.86106,0.0015479,0.0015479,0.0015479
276,3693.01,1.61367,0.75371,0.85746,0.96378,0.39694,0.67475,0.42533,1.46236,0.7532,0.86448,0.00154625,0.00154625,0.00154625
277,3705.9,1.58832,0.75672,0.8637,0.96306,0.39684,0.67434,0.42643,1.44801,0.75204,0.86286,0.0015446,0.0015446,0.0015446
278,3717.54,1.60129,0.75062,0.85807,0.96374,0.39716,0.67493,0.42771,1.43812,0.75126,0.86207,0.00154295,0.00154295,0.00154295
279,3729.6,1.6052,0.7442,0.8582,0.96299,0.39673,0.67429,0.4239,1.45736,0.74926,0.86295,0.0015413,0.0015413,0.0015413
280,3741.79,1.59184,0.74629,0.86173,0.96404,0.39708,0.67477,0.42565,1.44396,0.74828,0.86117,0.00153965,0.00153965,0.00153965
281,3753.65,1.60546,0.75869,0.86617,0.96438,0.39707,0.6749,0.42449,1.44957,0.75702,0.86271,0.001538,0.001538,0.001538
282,3768.63,1.61337,0.75212,0.86369,0.96583,0.39753,0.67531,0.4269,1.43601,0.747,0.8598,0.00153635,0.00153635,0.00153635
283,3787.72,1.59571,0.76004,0.86875,0.96582,0.3975,0.67565,0.42708,1.44486,0.74832,0.86065,0.0015347,0.0015347,0.0015347
284,3799.46,1.58642,0.76881,0.87009,0.96359,0.39645,0.67374,0.42588,1.44561,0.75355,0.86154,0.00153305,0.00153305,0.00153305
285,3813.51,1.59793,0.75321,0.85894,0.96311,0.39611,0.67348,0.42268,1.44724,0.75717,0.8609,0.0015314,0.0015314,0.0015314
286,3825.11,1.6073,0.7529,0.85981,0.96585,0.39712,0.67511,0.42649,1.4388,0.75127,0.86037,0.00152975,0.00152975,0.00152975
287,3836.67,1.6065,0.75915,0.86493,0.96542,0.39729,0.6758,0.42832,1.44323,0.75203,0.86175,0.0015281,0.0015281,0.0015281
288,3848.88,1.60866,0.7493,0.85882,0.96361,0.39669,0.67425,0.42331,1.45752,0.7543,0.86426,0.00152645,0.00152645,0.00152645
289,3861.82,1.60626,0.74924,0.85907,0.9631,0.39625,0.67345,0.4271,1.43523,0.75118,0.86055,0.0015248,0.0015248,0.0015248
290,3875.43,1.60333,0.7627,0.86553,0.96153,0.39586,0.67311,0.41697,1.48569,0.7631,0.86625,0.00152315,0.00152315,0.00152315
291,3886.95,1.60339,0.75709,0.86847,0.96382,0.39681,0.6745,0.42844,1.43254,0.74646,0.85973,0.0015215,0.0015215,0.0015215
292,3899.38,1.58169,0.75633,0.86496,0.96349,0.39669,0.67414,0.42526,1.44511,0.75767,0.8615,0.00151985,0.00151985,0.00151985
293,3913.66,1.59149,0.75495,0.86404,0.96296,0.39679,0.67432,0.42505,1.46201,0.75523,0.86469,0.0015182,0.0015182,0.0015182
294,3926.64,1.60876,0.75115,0.86362,0.96522,0.39759,0.676,0.42489,1.44428,0.75537,0.86198,0.00151655,0.00151655,0.00151655
295,3941.7,1.58172,0.75784,0.86297,0.96523,0.39726,0.67571,0.42678,1.44627,0.75052,0.86336,0.0015149,0.0015149,0.0015149
296,3954.81,1.58995,0.75194,0.86297,0.96197,0.39629,0.6732,0.42335,1.44505,0.75593,0.86097,0.00151325,0.00151325,0.00151325
297,3967.66,1.6084,0.75187,0.86243,0.96447,0.39729,0.67527,0.42613,1.44822,0.75164,0.86247,0.0015116,0.0015116,0.0015116
298,3979.2,1.60239,0.75201,0.85987,0.96437,0.39691,0.67437,0.42669,1.43958,0.75108,0.86106,0.00150995,0.00150995,0.00150995
299,3991.52,1.63649,0.76009,0.86572,0.9631,0.39668,0.67449,0.42239,1.46484,0.75472,0.86417,0.0015083,0.0015083,0.0015083
300,4003.39,1.58932,0.75297,0.86178,0.96443,0.39685,0.67448,0.42546,1.43841,0.75126,0.86032,0.00150665,0.00150665,0.00150665
301,4014.44,1.5846,0.75303,0.86469,0.96465,0.39724,0.67566,0.42711,1.44544,0.75281,0.86133,0.001505,0.001505,0.001505
302,4025.11,1.5571,0.76095,0.86842,0.96354,0.39652,0.67423,0.42383,1.46033,0.75436,0.862,0.00150335,0.00150335,0.00150335
303,4042.3,1.60164,0.76242,0.87033,0.96419,0.39676,0.67491,0.42931,1.43254,0.75086,0.86058,0.0015017,0.0015017,0.0015017
304,4057.14,1.60446,0.75474,0.85934,0.96334,0.397,0.67464,0.42878,1.43443,0.75142,0.86063,0.00150005,0.00150005,0.00150005
305,4068.17,1.58124,0.7598,0.86871,0.96566,0.39748,0.67548,0.42842,1.44002,0.74758,0.86094,0.0014984,0.0014984,0.0014984
306,4093.61,1.61595,0.74737,0.86245,0.96634,0.39756,0.6756,0.42806,1.43499,0.74606,0.86069,0.00149675,0.00149675,0.00149675
307,4106.2,1.57679,0.75126,0.86592,0.96549,0.39752,0.6754,0.42783,1.43376,0.74952,0.86,0.0014951,0.0014951,0.0014951
308,4118.15,1.59367,0.75784,0.85982,0.96594,0.39779,0.67577,0.43186,1.42416,0.74987,0.85856,0.00149345,0.00149345,0.00149345
309,4131.22,1.63006,0.75288,0.85584,0.96442,0.3969,0.67436,0.42771,1.43892,0.74481,0.85918,0.0014918,0.0014918,0.0014918
310,4142.21,1.56433,0.74941,0.85722,0.96521,0.39729,0.67522,0.42866,1.42825,0.74813,0.85933,0.00149015,0.00149015,0.00149015
311,4153.59,1.56616,0.7454,0.86156,0.96503,0.39741,0.67563,0.42828,1.436,0.74875,0.8604,0.0014885,0.0014885,0.0014885
312,4168.29,1.58947,0.75041,0.86234,0.96452,0.3972,0.67535,0.42951,1.43201,0.74801,0.86078,0.00148685,0.00148685,0.00148685
313,4180.65,1.59343,0.75765,0.86246,0.96298,0.39656,0.67356,0.42472,1.43981,0.75517,0.86099,0.0014852,0.0014852,0.0014852
314,4193.08,1.60489,0.7473,0.85752,0.96332,0.39668,0.67383,0.4258,1.43336,0.74938,0.85946,0.00148355,0.00148355,0.00148355
315,4205.69,1.59548,0.7478,0.86589,0.96425,0.39727,0.67463,0.42679,1.43942,0.74214,0.85997,0.0014819,0.0014819,0.0014819
316,4217.17,1.60466,0.75899,0.87141,0.96585,0.3977,0.67553,0.42887,1.43013,0.74722,0.86004,0.00148025,0.00148025,0.00148025
317,4232.52,1.58192,0.75245,0.86243,0.96496,0.39716,0.67475,0.42838,1.42971,0.7463,0.85972,0.0014786,0.0014786,0.0014786
318,4243.81,1.5882,0.75707,0.8672,0.96429,0.39698,0.6744,0.42846,1.43009,0.74993,0.85999,0.00147695,0.00147695,0.00147695
319,4257.33,1.5733,0.75184,0.86082,0.96582,0.39753,0.67551,0.43117,1.42435,0.74763,0.85921,0.0014753,0.0014753,0.0014753
320,4271.27,1.57876,0.75125,0.86052,0.96381,0.3968,0.67407,0.42769,1.43744,0.74891,0.8605,0.00147365,0.00147365,0.00147365
321,4283.55,1.57945,0.74295,0.85634,0.96413,0.39703,0.67465,0.42873,1.43503,0.74902,0.85986,0.001472,0.001472,0.001472
322,4302.78,1.56761,0.75544,0.86453,0.96459,0.39684,0.67391,0.42741,1.43391,0.7483,0.85915,0.00147035,0.00147035,0.00147035
323,4314.28,1.57349,0.75656,0.86968,0.96633,0.39772,0.67585,0.43099,1.42475,0.7475,0.85866,0.0014687,0.0014687,0.0014687
324,4326.04,1.57907,0.74489,0.85863,0.96635,0.39774,0.67594,0.43073,1.42796,0.75057,0.85947,0.00146705,0.00146705,0.00146705
325,4337.96,1.57554,0.75144,0.86248,0.96639,0.3978,0.67648,0.43141,1.42754,0.74705,0.85953,0.0014654,0.0014654,0.0014654
326,4349.17,1.57506,0.75014,0.85947,0.96477,0.39717,0.67496,0.42569,1.44242,0.75613,0.86111,0.00146375,0.00146375,0.00146375
327,4386.42,1.57294,0.75669,0.86395,0.96465,0.39724,0.67569,0.43117,1.42823,0.74769,0.86002,0.0014621,0.0014621,0.0014621
328,4400.01,1.57322,0.7463,0.86027,0.96586,0.3975,0.67563,0.42956,1.43388,0.74722,0.86032,0.00146045,0.00146045,0.00146045
329,4411.75,1.58819,0.7546,0.85949,0.96424,0.39698,0.67449,0.42381,1.44958,0.75451,0.86197,0.0014588,0.0014588,0.0014588
330,4423.55,1.60146,0.7564,0.86228,0.96469,0.39727,0.67521,0.43159,1.42154,0.74918,0.85903,0.00145715,0.00145715,0.00145715
331,4435.68,1.59992,0.7495,0.8604,0.96434,0.39704,0.67472,0.43091,1.42403,0.74346,0.85896,0.0014555,0.0014555,0.0014555
332,4447.73,1.58496,0.74254,0.85366,0.96598,0.39767,0.67562,0.43297,1.41969,0.74491,0.85869,0.00145385,0.00145385,0.00145385
333,4459.76,1.56883,0.75381,0.86491,0.96483,0.39714,0.67513,0.42843,1.43682,0.74721,0.86027,0.0014522,0.0014522,0.0014522
334,4470.67,1.58675,0.74769,0.85791,0.96536,0.39736,0.67558,0.42935,1.43179,0.74473,0.86008,0.00145055,0.00145055,0.00145055
335,4483.99,1.5682,0.74759,0.86127,0.96344,0.39666,0.67427,0.42731,1.43666,0.75361,0.86008,0.0014489,0.0014489,0.0014489
336,4496.3,1.59035,0.75011,0.86068,0.96411,0.39682,0.67463,0.4271,1.44375,0.75441,0.86057,0.00144725,0.00144725,0.00144725
337,4508.02,1.57293,0.74796,0.85891,0.96462,0.39708,0.67462,0.42735,1.43028,0.74879,0.85965,0.0014456,0.0014456,0.0014456
338,4520.02,1.58194,0.74218,0.85904,0.96578,0.39758,0.67606,0.43019,1.42987,0.7486,0.85974,0.00144395,0.00144395,0.00144395
339,4533.57,1.59132,0.75021,0.86435,0.96492,0.39707,0.67494,0.42883,1.43286,0.74979,0.85915,0.0014423,0.0014423,0.0014423
340,4545.3,1.58429,0.75058,0.85906,0.96562,0.39715,0.67504,0.42604,1.43929,0.75022,0.85924,0.00144065,0.00144065,0.00144065
341,4556.54,1.57242,0.749,0.86249,0.96273,0.39625,0.67337,0.42659,1.43855,0.74962,0.86054,0.001439,0.001439,0.001439
342,4572.87,1.58657,0.7487,0.86153,0.96414,0.39738,0.67509,0.42685,1.4437,0.75105,0.85985,0.00143735,0.00143735,0.00143735
343,4584.06,1.56751,0.75227,0.86146,0.96404,0.39713,0.67479,0.43129,1.42345,0.74783,0.85851,0.0014357,0.0014357,0.0014357
344,4595.53,1.58849,0.74589,0.86015,0.96511,0.39745,0.67562,0.42906,1.4309,0.74698,0.86042,0.00143405,0.00143405,0.00143405
345,4610.27,1.56957,0.74195,0.85306,0.96701,0.39795,0.67658,0.43308,1.4172,0.74391,0.85742,0.0014324,0.0014324,0.0014324
346,4624.84,1.58858,0.7485,0.86391,0.96379,0.39682,0.67407,0.42643,1.43415,0.74876,0.85954,0.00143075,0.00143075,0.00143075
347,4636.49,1.57922,0.75058,0.86321,0.9655,0.3972,0.67488,0.42893,1.43915,0.74822,0.86028,0.0014291,0.0014291,0.0014291
348,4648.02,1.5627,0.75036,0.85741,0.96451,0.39697,0.67449,0.42831,1.43592,0.75005,0.85988,0.00142745,0.00142745,0.00142745
349,4661.34,1.5836,0.74706,0.85743,0.96617,0.39778,0.67628,0.43095,1.42956,0.74911,0.85943,0.0014258,0.0014258,0.0014258
350,4673.52,1.58678,0.75009,0.86089,0.96522,0.39748,0.67542,0.4294,1.42644,0.74933,0.85876,0.00142415,0.00142415,0.00142415
351,4685.33,1.57571,0.74995,0.8647,0.9651,0.39697,0.67466,0.42648,1.43582,0.75208,0.85912,0.0014225,0.0014225,0.0014225
352,4698.73,1.55621,0.75307,0.85994,0.96608,0.39772,0.67576,0.43299,1.4193,0.74492,0.8576,0.00142085,0.00142085,0.00142085
353,4710.58,1.58308,0.74228,0.85999,0.9639,0.39691,0.67423,0.42887,1.43352,0.74618,0.86,0.0014192,0.0014192,0.0014192
354,4721.6,1.58378,0.74786,0.86116,0.96484,0.39725,0.67485,0.42904,1.42561,0.75333,0.85781,0.00141755,0.00141755,0.00141755
355,4733.28,1.58489,0.75632,0.86055,0.96477,0.39704,0.67516,0.4299,1.42872,0.75334,0.85859,0.0014159,0.0014159,0.0014159
356,4744.61,1.58275,0.74517,0.8577,0.9645,0.39693,0.67442,0.43057,1.41685,0.74197,0.85852,0.00141425,0.00141425,0.00141425
357,4755.59,1.58369,0.75908,0.87,0.96454,0.39708,0.67478,0.42558,1.43581,0.75262,0.85977,0.0014126,0.0014126,0.0014126
358,4766.74,1.57851,0.75147,0.85915,0.9655,0.39752,0.67504,0.42768,1.42978,0.7498,0.85925,0.00141095,0.00141095,0.00141095
359,4778.48,1.58598,0.75073,0.85872,0.96545,0.39745,0.67522,0.42814,1.42625,0.74687,0.85842,0.0014093,0.0014093,0.0014093
360,4789.57,1.58567,0.74931,0.86193,0.9645,0.39712,0.67521,0.42393,1.45372,0.75361,0.86111,0.00140765,0.00140765,0.00140765
361,4801.3,1.58486,0.7475,0.85896,0.9641,0.39712,0.67458,0.42782,1.44023,0.74895,0.86049,0.001406,0.001406,0.001406
