epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,2812.66,1.83749,0.87878,0.89393,0.94519,0.38998,0.66064,0.38989,1.5854,0.84444,0.88359,0.00080786,0.00080786,0.00080786
181,2829.27,1.82791,0.86538,0.88417,0.94798,0.39086,0.66321,0.38707,1.60527,0.84691,0.88456,0.0008012,0.0008012,0.0008012
182,2844.75,1.8035,0.87099,0.88835,0.94918,0.39137,0.66401,0.39056,1.59059,0.8409,0.88332,0.00079454,0.00079454,0.00079454
183,2860.44,1.79631,0.86812,0.89216,0.94646,0.39021,0.66113,0.38821,1.59116,0.83326,0.88425,0.00078788,0.00078788,0.00078788
184,2876.71,1.76737,0.8604,0.88907,0.94645,0.39017,0.66097,0.38641,1.58956,0.83726,0.88341,0.00078122,0.00078122,0.00078122
185,2892.11,1.78366,0.87162,0.89097,0.95094,0.39217,0.66552,0.39176,1.59425,0.83645,0.88198,0.00077456,0.00077456,0.00077456
186,2908.21,1.80016,0.86307,0.88228,0.94965,0.39173,0.66379,0.38665,1.61036,0.83203,0.88171,0.0007679,0.0007679,0.0007679
187,2924.25,1.84695,0.88226,0.88612,0.94586,0.38997,0.66169,0.38912,1.59179,0.8447,0.8837,0.00076124,0.00076124,0.00076124
188,2940.41,1.80636,0.8721,0.88352,0.94313,0.38926,0.65947,0.38668,1.58518,0.84509,0.88313,0.00075458,0.00075458,0.00075458
189,2955.93,1.77078,0.86234,0.88801,0.94622,0.39074,0.66266,0.39117,1.57613,0.84456,0.88315,0.00074792,0.00074792,0.00074792
190,2971.55,1.78534,0.86085,0.88577,0.94612,0.39054,0.66278,0.39255,1.57679,0.84021,0.88258,0.00074126,0.00074126,0.00074126
191,2987.81,1.77596,0.8675,0.88911,0.94698,0.39108,0.66293,0.39194,1.58407,0.83669,0.88227,0.0007346,0.0007346,0.0007346
192,3004.01,1.75939,0.85411,0.88338,0.9473,0.39103,0.66257,0.39237,1.58215,0.83417,0.88205,0.00072794,0.00072794,0.00072794
193,3019.79,1.79463,0.86262,0.89017,0.94849,0.39077,0.66335,0.38429,1.63778,0.83236,0.8839,0.00072128,0.00072128,0.00072128
194,3035.57,1.78018,0.86105,0.88113,0.9474,0.39055,0.66251,0.39397,1.57315,0.83728,0.88083,0.00071462,0.00071462,0.00071462
195,3050.8,1.78916,0.85953,0.88662,0.95291,0.39267,0.66579,0.38924,1.60964,0.82705,0.88132,0.00070796,0.00070796,0.00070796
196,3065.94,1.75748,0.86369,0.88744,0.95021,0.39184,0.66455,0.39012,1.58771,0.83765,0.88169,0.0007013,0.0007013,0.0007013
197,3081.65,1.79154,0.85924,0.8836,0.94742,0.39073,0.66298,0.39186,1.58677,0.83991,0.88325,0.00069464,0.00069464,0.00069464
198,3097.53,1.7912,0.86077,0.8863,0.9513,0.39191,0.66492,0.38469,1.62481,0.83392,0.88411,0.00068798,0.00068798,0.00068798
199,3113.7,1.75659,0.85562,0.8758,0.95164,0.39177,0.66507,0.39029,1.58753,0.8339,0.8814,0.00068132,0.00068132,0.00068132
200,3129.44,1.79517,0.85843,0.88038,0.94703,0.39059,0.66197,0.3926,1.57057,0.8385,0.87975,0.00067466,0.00067466,0.00067466
201,3145.09,1.78872,0.85702,0.88893,0.95056,0.39193,0.66405,0.38463,1.62209,0.82836,0.88243,0.000668,0.000668,0.000668
202,3160.81,1.77807,0.86321,0.88404,0.94828,0.39101,0.66262,0.39226,1.56707,0.83709,0.87888,0.00066134,0.00066134,0.00066134
203,3177.09,1.8087,0.86782,0.88288,0.94633,0.39013,0.66126,0.38562,1.61168,0.8409,0.88377,0.00065468,0.00065468,0.00065468
204,3192.57,1.76853,0.8599,0.88618,0.94844,0.3912,0.66342,0.39329,1.56458,0.83054,0.87892,0.00064802,0.00064802,0.00064802
205,3208.56,1.799,0.86812,0.88498,0.94887,0.39105,0.66346,0.39301,1.56669,0.83263,0.87902,0.00064136,0.00064136,0.00064136
206,3223.89,1.76633,0.85972,0.88365,0.94853,0.39116,0.66397,0.39313,1.57345,0.83132,0.88128,0.0006347,0.0006347,0.0006347
207,3239.68,1.76252,0.86046,0.88335,0.95193,0.3922,0.6654,0.39117,1.59366,0.83305,0.88194,0.00062804,0.00062804,0.00062804
208,3254.79,1.7597,0.86605,0.88574,0.94964,0.39202,0.66423,0.39286,1.58109,0.83534,0.88051,0.00062138,0.00062138,0.00062138
209,3270.34,1.75971,0.85335,0.88226,0.95035,0.39228,0.66522,0.39537,1.56464,0.8352,0.87922,0.00061472,0.00061472,0.00061472
210,3286.3,1.75256,0.86592,0.88716,0.95178,0.39261,0.6659,0.3953,1.56678,0.83165,0.87939,0.00060806,0.00060806,0.00060806
211,3301.8,1.7584,0.85753,0.88006,0.94969,0.39101,0.66369,0.39513,1.56353,0.83524,0.87945,0.0006014,0.0006014,0.0006014
212,3317.19,1.79291,0.8579,0.88054,0.94572,0.39063,0.66207,0.39246,1.56579,0.8401,0.87984,0.00059474,0.00059474,0.00059474
213,3333.33,1.78944,0.85676,0.87585,0.95019,0.39173,0.6638,0.38908,1.5912,0.83296,0.87945,0.00058808,0.00058808,0.00058808
214,3349.2,1.77984,0.86834,0.88728,0.94732,0.39042,0.6618,0.39298,1.56288,0.83802,0.87966,0.00058142,0.00058142,0.00058142
215,3364.97,1.78011,0.86136,0.87992,0.94866,0.39114,0.66294,0.39461,1.56259,0.83769,0.87911,0.00057476,0.00057476,0.00057476
216,3380.3,1.75374,0.85704,0.87801,0.95014,0.3919,0.66409,0.39384,1.56176,0.83175,0.87894,0.0005681,0.0005681,0.0005681
217,3395.37,1.74624,0.85444,0.88302,0.95025,0.39208,0.66474,0.39696,1.55656,0.82728,0.87838,0.00056144,0.00056144,0.00056144
218,3411.33,1.76654,0.85439,0.88006,0.94875,0.39155,0.66403,0.39534,1.56693,0.83561,0.87907,0.00055478,0.00055478,0.00055478
219,3427.04,1.75599,0.84523,0.87742,0.94941,0.39189,0.66427,0.39616,1.54999,0.83456,0.87715,0.00054812,0.00054812,0.00054812
220,3442.31,1.74347,0.85691,0.88311,0.95002,0.39237,0.66476,0.39492,1.55719,0.83132,0.87703,0.00054146,0.00054146,0.00054146
221,3457.9,1.75942,0.85747,0.88276,0.95038,0.39268,0.66523,0.3951,1.5654,0.82614,0.87726,0.0005348,0.0005348,0.0005348
222,3472.96,1.75099,0.8563,0.88569,0.95046,0.39272,0.66609,0.39687,1.56011,0.82891,0.87944,0.00052814,0.00052814,0.00052814
223,3489.17,1.77516,0.85914,0.88275,0.95078,0.3924,0.66538,0.39843,1.55211,0.82894,0.87798,0.00052148,0.00052148,0.00052148
224,3505.13,1.74734,0.85199,0.87861,0.95252,0.39292,0.66697,0.39445,1.58103,0.82671,0.87892,0.00051482,0.00051482,0.00051482
225,3521.3,1.77013,0.84806,0.87575,0.95068,0.39188,0.6647,0.39693,1.55374,0.83225,0.87828,0.00050816,0.00050816,0.00050816
226,3536.58,1.75632,0.85397,0.87645,0.95207,0.39246,0.66582,0.3978,1.55735,0.83431,0.87791,0.0005015,0.0005015,0.0005015
227,3552.36,1.76622,0.87133,0.88589,0.95085,0.39195,0.6646,0.39802,1.54672,0.82953,0.87685,0.00049484,0.00049484,0.00049484
228,3568.04,1.7337,0.85101,0.87954,0.95146,0.39261,0.66536,0.39746,1.54985,0.82681,0.87647,0.00048818,0.00048818,0.00048818
229,3584.08,1.73709,0.84921,0.87927,0.94987,0.39188,0.66407,0.39565,1.55153,0.82667,0.87734,0.00048152,0.00048152,0.00048152
230,3599.84,1.73051,0.85552,0.87928,0.94908,0.39163,0.66307,0.39364,1.56478,0.83259,0.87869,0.00047486,0.00047486,0.00047486
231,3615.69,1.75479,0.8465,0.87611,0.9506,0.39251,0.66495,0.39834,1.55054,0.83006,0.87614,0.0004682,0.0004682,0.0004682
232,3632.14,1.75106,0.85831,0.88715,0.95095,0.39247,0.66573,0.39779,1.55875,0.83648,0.87813,0.00046154,0.00046154,0.00046154
233,3647.89,1.74865,0.85595,0.87614,0.95122,0.39268,0.66621,0.39924,1.55013,0.83509,0.87627,0.00045488,0.00045488,0.00045488
234,3663.83,1.77536,0.86084,0.87274,0.94805,0.3915,0.66345,0.39575,1.55275,0.8295,0.87623,0.00044822,0.00044822,0.00044822
235,3679.57,1.73668,0.85359,0.88342,0.94765,0.39069,0.66222,0.39436,1.55292,0.83371,0.87833,0.00044156,0.00044156,0.00044156
236,3694.99,1.78765,0.85606,0.87792,0.95047,0.39232,0.66497,0.39604,1.56508,0.83152,0.87758,0.0004349,0.0004349,0.0004349
237,3710.49,1.75497,0.85983,0.8864,0.95135,0.39215,0.66536,0.39594,1.5614,0.8369,0.87786,0.00042824,0.00042824,0.00042824
238,3726.34,1.75346,0.8574,0.87748,0.95013,0.39201,0.66495,0.39604,1.54971,0.83842,0.87787,0.00042158,0.00042158,0.00042158
239,3741.91,1.72473,0.84462,0.87351,0.95023,0.39197,0.66434,0.39746,1.54159,0.83169,0.87676,0.00041492,0.00041492,0.00041492
240,3757.29,1.72391,0.84616,0.87314,0.95124,0.39209,0.66461,0.39668,1.54074,0.82817,0.87597,0.00040826,0.00040826,0.00040826
241,3773.5,1.75198,0.85406,0.8745,0.95138,0.39193,0.66486,0.39853,1.54521,0.83044,0.87561,0.0004016,0.0004016,0.0004016
242,3789.28,1.72742,0.85187,0.8833,0.95165,0.3925,0.66582,0.39785,1.54298,0.82713,0.87586,0.00039494,0.00039494,0.00039494
243,3805.21,1.72252,0.84666,0.87429,0.95055,0.39211,0.66523,0.39924,1.53975,0.82772,0.87629,0.00038828,0.00038828,0.00038828
244,3820.85,1.75809,0.85149,0.87487,0.95109,0.39215,0.66505,0.40053,1.53214,0.82475,0.8744,0.00038162,0.00038162,0.00038162
245,3835.75,1.73217,0.85467,0.88012,0.95275,0.39285,0.6664,0.39766,1.54712,0.82584,0.87608,0.00037496,0.00037496,0.00037496
246,3851.33,1.72556,0.85121,0.87841,0.95206,0.39282,0.66642,0.39907,1.54756,0.82919,0.8762,0.0003683,0.0003683,0.0003683
247,3867.03,1.75943,0.85791,0.8826,0.95253,0.39305,0.66688,0.39755,1.55666,0.8252,0.87625,0.00036164,0.00036164,0.00036164
248,3882.8,1.73487,0.86313,0.8854,0.95083,0.39215,0.66516,0.39948,1.54066,0.8322,0.87548,0.00035498,0.00035498,0.00035498
249,3898.62,1.7497,0.84443,0.87703,0.95305,0.39295,0.66696,0.40052,1.54019,0.82857,0.87606,0.00034832,0.00034832,0.00034832
250,3914.83,1.76959,0.8678,0.88161,0.95318,0.39315,0.66688,0.3994,1.54446,0.82737,0.87448,0.00034166,0.00034166,0.00034166
251,3929.74,1.70355,0.84975,0.88019,0.95052,0.392,0.66484,0.39979,1.53429,0.82388,0.87544,0.000335,0.000335,0.000335
252,3945.45,1.71939,0.84981,0.87918,0.95098,0.3922,0.66557,0.4006,1.53808,0.82129,0.87646,0.00032834,0.00032834,0.00032834
253,3960.47,1.72116,0.85288,0.88255,0.95143,0.39251,0.66589,0.39987,1.54107,0.82376,0.87653,0.00032168,0.00032168,0.00032168
254,3975.94,1.73285,0.85284,0.87944,0.95001,0.39219,0.66498,0.40001,1.52998,0.82823,0.8755,0.00031502,0.00031502,0.00031502
255,3991.65,1.71192,0.85487,0.87986,0.95137,0.39238,0.66555,0.40009,1.53234,0.82691,0.87478,0.00030836,0.00030836,0.00030836
256,4006.95,1.71465,0.85322,0.87654,0.95104,0.39241,0.6653,0.39955,1.53707,0.82403,0.87458,0.0003017,0.0003017,0.0003017
257,4022.67,1.7229,0.86049,0.88406,0.95139,0.39229,0.66556,0.39964,1.53139,0.82595,0.87357,0.00029504,0.00029504,0.00029504
258,4038.87,1.72593,0.8455,0.87614,0.95301,0.39306,0.66699,0.39907,1.55077,0.82134,0.87447,0.00028838,0.00028838,0.00028838
259,4054.81,1.71921,0.85073,0.87479,0.95183,0.39223,0.66579,0.40109,1.53059,0.82871,0.87392,0.00028172,0.00028172,0.00028172
260,4070.81,1.74647,0.84729,0.87607,0.95187,0.39273,0.66626,0.40086,1.52894,0.82494,0.87413,0.00027506,0.00027506,0.00027506
261,4086.49,1.69784,0.84169,0.87481,0.95299,0.39335,0.66755,0.40072,1.53586,0.82506,0.8752,0.0002684,0.0002684,0.0002684
262,4101.97,1.71233,0.85227,0.88289,0.95278,0.3929,0.66722,0.40144,1.53508,0.82296,0.87569,0.00026174,0.00026174,0.00026174
263,4118.3,1.71668,0.85305,0.87738,0.95262,0.39287,0.66696,0.40146,1.53305,0.82267,0.87433,0.00025508,0.00025508,0.00025508
264,4133.68,1.69899,0.84625,0.87408,0.95051,0.39192,0.66517,0.40051,1.53513,0.82389,0.87517,0.00024842,0.00024842,0.00024842
265,4149.41,1.73008,0.84492,0.87022,0.95015,0.39195,0.66482,0.39917,1.53318,0.82626,0.87482,0.00024176,0.00024176,0.00024176
266,4165.18,1.71341,0.84448,0.87363,0.95112,0.39229,0.66534,0.40029,1.53359,0.82175,0.87387,0.0002351,0.0002351,0.0002351
267,4180.93,1.71585,0.84473,0.87731,0.95234,0.39273,0.66609,0.4003,1.53254,0.82499,0.8741,0.00022844,0.00022844,0.00022844
268,4196.88,1.73113,0.84631,0.87454,0.95206,0.39292,0.6666,0.40043,1.53059,0.82549,0.87395,0.00022178,0.00022178,0.00022178
269,4212.23,1.72057,0.84645,0.87532,0.95104,0.39268,0.66623,0.40077,1.52594,0.82614,0.87473,0.00021512,0.00021512,0.00021512
270,4227.89,1.74086,0.85037,0.87474,0.95037,0.39217,0.66529,0.402,1.52372,0.82339,0.87412,0.00020846,0.00020846,0.00020846
271,4244.29,1.72127,0.84929,0.87596,0.95161,0.39264,0.66602,0.40284,1.52258,0.82282,0.87378,0.0002018,0.0002018,0.0002018
272,4260.16,1.70547,0.83899,0.86839,0.95211,0.3927,0.66611,0.4025,1.52142,0.8245,0.8739,0.00019514,0.00019514,0.00019514
273,4275.52,1.69876,0.84428,0.87477,0.95247,0.39276,0.66608,0.40216,1.52389,0.82462,0.87418,0.00018848,0.00018848,0.00018848
274,4291.44,1.71422,0.84592,0.87355,0.95145,0.39251,0.66561,0.40194,1.52499,0.82265,0.87367,0.00018182,0.00018182,0.00018182
275,4307.24,1.72406,0.85199,0.87366,0.95163,0.39242,0.66563,0.40312,1.52148,0.8203,0.87272,0.00017516,0.00017516,0.00017516
276,4322.98,1.71041,0.84823,0.87674,0.95073,0.3921,0.66493,0.40232,1.52071,0.81971,0.87375,0.0001685,0.0001685,0.0001685
277,4338.25,1.69812,0.83623,0.87105,0.95198,0.39251,0.66603,0.40198,1.52143,0.82166,0.8738,0.00016184,0.00016184,0.00016184
278,4354.03,1.73394,0.84921,0.8769,0.95196,0.39247,0.66586,0.40094,1.52615,0.82266,0.87347,0.00015518,0.00015518,0.00015518
279,4369.93,1.71285,0.8425,0.87693,0.95258,0.39272,0.66615,0.40089,1.53281,0.82312,0.87489,0.00014852,0.00014852,0.00014852
280,4385.56,1.69898,0.84163,0.87522,0.952,0.39254,0.66589,0.40145,1.52952,0.82555,0.87491,0.00014186,0.00014186,0.00014186
281,4401.3,1.70635,0.84077,0.87184,0.95125,0.39255,0.66578,0.40248,1.52354,0.82461,0.87432,0.0001352,0.0001352,0.0001352
282,4417.04,1.72595,0.84406,0.87342,0.9509,0.39245,0.66566,0.40202,1.52649,0.82186,0.8736,0.00012854,0.00012854,0.00012854
283,4432.53,1.69519,0.84286,0.87426,0.95142,0.39261,0.6659,0.4026,1.52082,0.82195,0.87371,0.00012188,0.00012188,0.00012188
284,4448.25,1.70796,0.85241,0.87953,0.95229,0.39265,0.66643,0.40234,1.52772,0.81901,0.87372,0.00011522,0.00011522,0.00011522
285,4464.58,1.72109,0.84809,0.87437,0.9515,0.39267,0.66629,0.40257,1.52198,0.8199,0.87288,0.00010856,0.00010856,0.00010856
286,4481.07,1.72088,0.83599,0.86709,0.95173,0.39249,0.66583,0.40317,1.52004,0.81968,0.87224,0.0001019,0.0001019,0.0001019
287,4496.79,1.71148,0.84537,0.87792,0.95211,0.39256,0.66588,0.40366,1.51921,0.81821,0.87261,9.524e-05,9.524e-05,9.524e-05
288,4512.52,1.70821,0.83831,0.86985,0.95249,0.39282,0.66656,0.40324,1.51742,0.81987,0.87271,8.858e-05,8.858e-05,8.858e-05
289,4528.01,1.70533,0.83973,0.87463,0.95311,0.39279,0.66678,0.40224,1.52001,0.81999,0.87325,8.192e-05,8.192e-05,8.192e-05
290,4543.88,1.70715,0.84694,0.87732,0.95215,0.3928,0.66644,0.40207,1.52158,0.81953,0.87412,7.526e-05,7.526e-05,7.526e-05
291,4558.33,1.71481,0.95619,0.87771,0.95023,0.39213,0.6647,0.40026,1.53284,0.81996,0.87197,6.86e-05,6.86e-05,6.86e-05
292,4569.45,1.64834,0.90489,0.87791,0.94635,0.3906,0.66122,0.39512,1.54876,0.83243,0.8724,6.194e-05,6.194e-05,6.194e-05
293,4580.12,1.65098,0.89034,0.87664,0.94354,0.38971,0.65944,0.39242,1.55063,0.84242,0.87272,5.528e-05,5.528e-05,5.528e-05
294,4590.79,1.66663,0.89392,0.87645,0.9428,0.38964,0.65922,0.39259,1.54482,0.84506,0.87181,4.862e-05,4.862e-05,4.862e-05
295,4601.66,1.61131,0.86974,0.86828,0.94318,0.38988,0.65966,0.39228,1.53865,0.84668,0.87097,4.196e-05,4.196e-05,4.196e-05
296,4612.39,1.62038,0.87317,0.88029,0.94403,0.39012,0.6602,0.39346,1.53664,0.84605,0.87081,3.53e-05,3.53e-05,3.53e-05
297,4623.01,1.65154,0.88154,0.87835,0.94462,0.39034,0.66093,0.39441,1.53857,0.8452,0.87053,2.864e-05,2.864e-05,2.864e-05
298,4634.08,1.63797,0.87275,0.8769,0.94445,0.39024,0.66073,0.3941,1.5426,0.84465,0.87064,2.198e-05,2.198e-05,2.198e-05
299,4644.76,1.60778,0.86488,0.87688,0.94624,0.39072,0.66174,0.3951,1.54119,0.84244,0.8709,1.532e-05,1.532e-05,1.532e-05
300,4655.49,1.63354,0.87124,0.8748,0.9453,0.39068,0.6617,0.39541,1.53805,0.84285,0.87059,8.66e-06,8.66e-06,8.66e-06
