epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,205.149,1.57626,0.74035,0.8601,0.96575,0.39704,0.67504,0.42793,1.42717,0.74857,0.85858,0.0019703,0.0019703,0.0019703
17,220.878,1.59403,0.75143,0.85919,0.96531,0.39743,0.67542,0.43142,1.42969,0.75355,0.85994,0.00196832,0.00196832,0.00196832
18,234.933,1.54793,0.74335,0.85884,0.96516,0.39712,0.67463,0.43045,1.43057,0.73945,0.8603,0.00196634,0.00196634,0.00196634
19,247.956,1.5514,0.74646,0.85803,0.96437,0.39676,0.67381,0.42584,1.44229,0.7564,0.86328,0.00196436,0.00196436,0.00196436
20,265.095,1.57981,0.74608,0.85917,0.96732,0.39804,0.67647,0.43487,1.42481,0.73362,0.85809,0.00196238,0.00196238,0.00196238
21,278.18,1.55116,0.73991,0.85346,0.96864,0.39847,0.67722,0.43257,1.4173,0.7489,0.85729,0.0019604,0.0019604,0.0019604
22,289.666,1.55596,0.7438,0.85982,0.96527,0.3973,0.67465,0.43216,1.42958,0.73659,0.85844,0.00195842,0.00195842,0.00195842
23,318.166,1.58148,0.74409,0.85974,0.96345,0.39657,0.67303,0.4272,1.42733,0.74035,0.85791,0.00195644,0.00195644,0.00195644
24,331.672,1.54238,0.74626,0.85974,0.96862,0.39853,0.67742,0.43318,1.41459,0.74839,0.85693,0.00195446,0.00195446,0.00195446
25,345.611,1.56817,0.73825,0.85125,0.96793,0.39819,0.67686,0.43195,1.43574,0.74249,0.86127,0.00195248,0.00195248,0.00195248
26,357.457,1.5749,0.74137,0.85684,0.96605,0.39752,0.67581,0.434,1.42705,0.74008,0.85762,0.0019505,0.0019505,0.0019505
27,369.474,1.57578,0.73793,0.85411,0.96449,0.39709,0.67519,0.4241,1.45546,0.74926,0.86393,0.00194852,0.00194852,0.00194852
28,382.466,1.58373,0.74334,0.85673,0.96479,0.39669,0.67402,0.42019,1.4753,0.75119,0.86589,0.00194654,0.00194654,0.00194654
29,394.601,1.58671,0.7523,0.86632,0.96643,0.39779,0.67599,0.4322,1.43288,0.74638,0.86026,0.00194456,0.00194456,0.00194456
30,412.891,1.56283,0.73895,0.8571,0.96869,0.39821,0.67737,0.43334,1.41795,0.7432,0.85704,0.00194258,0.00194258,0.00194258
31,424.825,1.58616,0.74356,0.85947,0.9662,0.39761,0.67618,0.43213,1.43375,0.73409,0.85854,0.0019406,0.0019406,0.0019406
32,436.117,1.57274,0.74182,0.86016,0.96488,0.39721,0.67493,0.43152,1.41652,0.73996,0.85714,0.00193862,0.00193862,0.00193862
33,448.015,1.56399,0.74169,0.85813,0.96632,0.39776,0.67628,0.43254,1.42643,0.74738,0.86041,0.00193664,0.00193664,0.00193664
34,461.056,1.56834,0.74512,0.86061,0.96652,0.39753,0.67583,0.42853,1.44645,0.74467,0.86258,0.00193466,0.00193466,0.00193466
35,473.345,1.55361,0.7387,0.85657,0.96532,0.39739,0.67472,0.42499,1.45165,0.7504,0.86,0.00193268,0.00193268,0.00193268
36,486.036,1.5576,0.74796,0.86014,0.96547,0.39722,0.67514,0.42731,1.43768,0.75018,0.85807,0.0019307,0.0019307,0.0019307
37,497.435,1.57804,0.75055,0.85922,0.96607,0.39726,0.67525,0.43143,1.4227,0.74908,0.85912,0.00192872,0.00192872,0.00192872
38,510.731,1.56115,0.74942,0.85989,0.96556,0.39735,0.67541,0.42982,1.42782,0.74739,0.85928,0.00192674,0.00192674,0.00192674
39,525.112,1.58754,0.74541,0.86059,0.96634,0.39779,0.67547,0.42744,1.44169,0.7436,0.85961,0.00192476,0.00192476,0.00192476
40,536.779,1.53659,0.73835,0.85689,0.96717,0.39765,0.67593,0.43068,1.43476,0.74389,0.85844,0.00192278,0.00192278,0.00192278
41,548.644,1.56895,0.74093,0.85675,0.96219,0.39627,0.67294,0.41809,1.46965,0.75161,0.86143,0.0019208,0.0019208,0.0019208
42,567.053,1.5575,0.74443,0.8603,0.96599,0.39756,0.67552,0.43372,1.41459,0.74271,0.85702,0.00191882,0.00191882,0.00191882
43,580.606,1.56271,0.74657,0.85688,0.96647,0.39765,0.67543,0.43358,1.41363,0.74168,0.85708,0.00191684,0.00191684,0.00191684
44,601.641,1.55974,0.73821,0.85287,0.96732,0.3979,0.67652,0.43313,1.41117,0.7442,0.85695,0.00191486,0.00191486,0.00191486
45,613.519,1.55012,0.7464,0.85824,0.96643,0.39756,0.67552,0.42933,1.42231,0.7538,0.85653,0.00191288,0.00191288,0.00191288
46,635.443,1.56145,0.74473,0.85931,0.96693,0.3978,0.67604,0.43138,1.4432,0.7394,0.86127,0.0019109,0.0019109,0.0019109
47,647.619,1.55833,0.74707,0.85875,0.96623,0.39766,0.67509,0.4288,1.4267,0.74611,0.85697,0.00190892,0.00190892,0.00190892
48,665.318,1.54724,0.7419,0.85772,0.96703,0.3978,0.67626,0.43248,1.43037,0.73902,0.85864,0.00190694,0.00190694,0.00190694
49,677.218,1.57307,0.7349,0.8574,0.96648,0.39761,0.67564,0.43277,1.41878,0.74755,0.85724,0.00190496,0.00190496,0.00190496
50,695.027,1.57029,0.74051,0.85299,0.96421,0.39682,0.6741,0.42652,1.43511,0.74917,0.85873,0.00190298,0.00190298,0.00190298
51,709.842,1.56022,0.7438,0.86174,0.96627,0.39768,0.67572,0.42771,1.44064,0.74629,0.85991,0.001901,0.001901,0.001901
52,722.492,1.55595,0.74653,0.86048,0.96544,0.39735,0.67464,0.42681,1.43546,0.7593,0.85792,0.00189902,0.00189902,0.00189902
53,736.104,1.55625,0.75145,0.8579,0.9641,0.39677,0.67393,0.42243,1.46814,0.75007,0.86172,0.00189704,0.00189704,0.00189704
54,748.553,1.57416,0.73648,0.85825,0.96388,0.39666,0.67433,0.4264,1.45213,0.74381,0.85942,0.00189506,0.00189506,0.00189506
55,760.904,1.56786,0.74402,0.85492,0.96422,0.39675,0.67389,0.43197,1.41154,0.747,0.85612,0.00189308,0.00189308,0.00189308
56,772.318,1.53555,0.74205,0.85952,0.9646,0.39726,0.67502,0.42789,1.43503,0.74386,0.86114,0.0018911,0.0018911,0.0018911
57,785.286,1.56755,0.74236,0.85907,0.96661,0.39786,0.6763,0.42997,1.42776,0.74708,0.85759,0.00188912,0.00188912,0.00188912
58,797.496,1.55047,0.74375,0.85569,0.96683,0.39783,0.67601,0.43017,1.41812,0.74767,0.85762,0.00188714,0.00188714,0.00188714
59,817.173,1.56736,0.74373,0.85625,0.96677,0.39769,0.67599,0.43259,1.41459,0.74554,0.85871,0.00188516,0.00188516,0.00188516
60,830.075,1.53841,0.73332,0.85153,0.96572,0.39738,0.67533,0.43212,1.4276,0.74273,0.85804,0.00188318,0.00188318,0.00188318
61,842.369,1.5671,0.73875,0.85676,0.96601,0.39766,0.6753,0.43177,1.41851,0.74851,0.85972,0.0018812,0.0018812,0.0018812
62,897.764,1.53733,0.74491,0.86131,0.96681,0.39758,0.67527,0.43298,1.42088,0.73646,0.85893,0.00187922,0.00187922,0.00187922
63,909.738,1.55976,0.73912,0.85901,0.96802,0.39815,0.67649,0.4355,1.41445,0.74293,0.85676,0.00187724,0.00187724,0.00187724
64,923.282,1.56569,0.74456,0.8571,0.96643,0.39726,0.6756,0.42727,1.44149,0.75797,0.85933,0.00187526,0.00187526,0.00187526
65,935.113,1.58502,0.74735,0.86003,0.96596,0.39725,0.67493,0.42823,1.42864,0.74822,0.85844,0.00187328,0.00187328,0.00187328
66,946.788,1.54352,0.74111,0.86034,0.96693,0.39749,0.67555,0.42833,1.43611,0.74442,0.8582,0.0018713,0.0018713,0.0018713
67,960.097,1.59261,0.7432,0.85897,0.96835,0.39824,0.67737,0.43457,1.43032,0.74145,0.85753,0.00186932,0.00186932,0.00186932
68,972.301,1.55086,0.74493,0.86117,0.96519,0.39719,0.67489,0.42784,1.43816,0.73892,0.85832,0.00186734,0.00186734,0.00186734
69,984.827,1.53742,0.7333,0.859,0.96631,0.39736,0.67483,0.4274,1.43588,0.74584,0.859,0.00186536,0.00186536,0.00186536
70,996.69,1.56892,0.7436,0.85913,0.96827,0.39837,0.67737,0.435,1.4203,0.74123,0.85743,0.00186338,0.00186338,0.00186338
71,1011.19,1.55983,0.7349,0.84984,0.96817,0.39839,0.67716,0.43368,1.4232,0.74319,0.8569,0.0018614,0.0018614,0.0018614
72,1022.52,1.5361,0.74522,0.8583,0.96637,0.39761,0.67536,0.42994,1.42913,0.74341,0.85877,0.00185942,0.00185942,0.00185942
73,1035.15,1.5626,0.73742,0.86026,0.96677,0.39807,0.67635,0.43432,1.41479,0.73486,0.85701,0.00185744,0.00185744,0.00185744
74,1048.83,1.55215,0.73894,0.85874,0.96705,0.39794,0.67623,0.4337,1.42244,0.74216,0.85792,0.00185546,0.00185546,0.00185546
75,1061.09,1.55535,0.74593,0.86038,0.96563,0.39741,0.67498,0.42784,1.42975,0.74432,0.85868,0.00185348,0.00185348,0.00185348
76,1074.88,1.57095,0.73975,0.85529,0.96824,0.39857,0.67742,0.43328,1.4226,0.74477,0.85759,0.0018515,0.0018515,0.0018515
77,1086.95,1.54921,0.74194,0.85557,0.96634,0.39758,0.67524,0.433,1.42077,0.73636,0.85723,0.00184952,0.00184952,0.00184952
78,1100.46,1.5358,0.74141,0.8594,0.96784,0.39843,0.67719,0.43411,1.41771,0.74394,0.8581,0.00184754,0.00184754,0.00184754
79,1112.53,1.57487,0.74208,0.85521,0.96483,0.39721,0.67462,0.42473,1.4458,0.75399,0.86042,0.00184556,0.00184556,0.00184556
80,1125.16,1.54493,0.74076,0.85752,0.96441,0.39695,0.67422,0.4321,1.4111,0.74039,0.85572,0.00184358,0.00184358,0.00184358
81,1136.59,1.55111,0.73635,0.85781,0.96761,0.39804,0.67639,0.43596,1.40824,0.74279,0.85563,0.0018416,0.0018416,0.0018416
82,1148.57,1.53719,0.73753,0.85336,0.96746,0.39802,0.67668,0.43255,1.42775,0.73822,0.85922,0.00183962,0.00183962,0.00183962
83,1161.03,1.56279,0.73527,0.8584,0.96764,0.39813,0.67665,0.43292,1.42143,0.73829,0.85757,0.00183764,0.00183764,0.00183764
84,1172.86,1.54684,0.74039,0.85946,0.96839,0.39828,0.67653,0.43108,1.42451,0.7444,0.85903,0.00183566,0.00183566,0.00183566
85,1184.7,1.5527,0.73652,0.85415,0.96799,0.39834,0.67703,0.43457,1.41431,0.73445,0.85746,0.00183368,0.00183368,0.00183368
86,1196.78,1.55033,0.73089,0.84938,0.96836,0.39856,0.67721,0.43517,1.40474,0.74163,0.85572,0.0018317,0.0018317,0.0018317
87,1208.46,1.55267,0.73911,0.86069,0.96805,0.39828,0.67668,0.43671,1.41055,0.73463,0.85641,0.00182972,0.00182972,0.00182972
88,1222.28,1.55478,0.73537,0.8578,0.96959,0.39861,0.67772,0.43833,1.41017,0.73216,0.85628,0.00182774,0.00182774,0.00182774
89,1235.83,1.55238,0.73731,0.86048,0.96606,0.39756,0.67543,0.43428,1.4032,0.73947,0.85537,0.00182576,0.00182576,0.00182576
90,1248.03,1.5491,0.73788,0.85356,0.96447,0.39681,0.6741,0.42697,1.43583,0.75222,0.85938,0.00182378,0.00182378,0.00182378
91,1259.83,1.52593,0.73045,0.85834,0.96863,0.39863,0.67756,0.4357,1.40654,0.74349,0.85659,0.0018218,0.0018218,0.0018218
92,1271.88,1.54417,0.74339,0.85712,0.96939,0.39879,0.67782,0.43809,1.40514,0.73985,0.85631,0.00181982,0.00181982,0.00181982
93,1284.61,1.53431,0.74274,0.85716,0.96542,0.39721,0.67494,0.43182,1.41935,0.74334,0.85739,0.00181784,0.00181784,0.00181784
94,1296.8,1.52716,0.73725,0.85093,0.96717,0.39792,0.67622,0.43447,1.41702,0.7471,0.85683,0.00181586,0.00181586,0.00181586
95,1308.32,1.5375,0.73109,0.85113,0.96875,0.39852,0.67749,0.43517,1.41631,0.73561,0.85758,0.00181388,0.00181388,0.00181388
96,1321.72,1.56607,0.73798,0.85664,0.96614,0.39739,0.6756,0.43058,1.42851,0.7427,0.8579,0.0018119,0.0018119,0.0018119
97,1336.17,1.53765,0.74231,0.85679,0.96925,0.39853,0.67744,0.43351,1.41613,0.73719,0.85576,0.00180992,0.00180992,0.00180992
98,1348.16,1.53469,0.74669,0.86197,0.96768,0.39776,0.67639,0.4318,1.41454,0.74336,0.85682,0.00180794,0.00180794,0.00180794
99,1359.44,1.52464,0.74687,0.86109,0.96603,0.39717,0.67505,0.4299,1.42713,0.74938,0.85883,0.00180596,0.00180596,0.00180596
100,1379.7,1.53955,0.73343,0.85472,0.96703,0.39756,0.6756,0.4349,1.40861,0.73914,0.85667,0.00180398,0.00180398,0.00180398
101,1391.91,1.54191,0.74468,0.86695,0.96774,0.39816,0.67659,0.43597,1.41023,0.74472,0.85643,0.001802,0.001802,0.001802
102,1403.16,1.55407,0.74109,0.85207,0.96752,0.39797,0.67634,0.43492,1.40771,0.74269,0.85523,0.00180002,0.00180002,0.00180002
103,1414.43,1.5219,0.74342,0.8602,0.96842,0.3983,0.67755,0.43649,1.40938,0.74242,0.85602,0.00179804,0.00179804,0.00179804
104,1429.55,1.54825,0.72511,0.85023,0.96701,0.39748,0.67529,0.42675,1.43549,0.73934,0.85876,0.00179606,0.00179606,0.00179606
105,1441.61,1.55148,0.73391,0.85589,0.96775,0.39833,0.67678,0.43889,1.40206,0.73838,0.85641,0.00179408,0.00179408,0.00179408
106,1458.38,1.53745,0.74038,0.86053,0.96633,0.39788,0.67588,0.43392,1.41756,0.73616,0.85736,0.0017921,0.0017921,0.0017921
107,1470.43,1.5504,0.73946,0.85637,0.96754,0.39835,0.6766,0.43557,1.40844,0.73552,0.85653,0.00179012,0.00179012,0.00179012
108,1482.08,1.53451,0.7311,0.85411,0.96763,0.39799,0.6768,0.43497,1.40719,0.74171,0.85642,0.00178814,0.00178814,0.00178814
109,1493.71,1.54204,0.7364,0.85353,0.96734,0.39797,0.67628,0.43548,1.4053,0.74091,0.85656,0.00178616,0.00178616,0.00178616
110,1529.68,1.54848,0.73274,0.8528,0.96898,0.39858,0.67741,0.43707,1.40466,0.73548,0.85545,0.00178418,0.00178418,0.00178418
111,1542.07,1.53795,0.74825,0.86244,0.96636,0.39738,0.67499,0.42999,1.42569,0.73975,0.85757,0.0017822,0.0017822,0.0017822
112,1554.25,1.53274,0.73989,0.85693,0.96729,0.39762,0.6762,0.43353,1.41846,0.74558,0.85803,0.00178022,0.00178022,0.00178022
113,1571.41,1.55441,0.733,0.8551,0.96796,0.39799,0.67627,0.43533,1.40597,0.73974,0.85625,0.00177824,0.00177824,0.00177824
114,1584.21,1.55443,0.74082,0.8586,0.96638,0.39761,0.67559,0.43365,1.40596,0.74451,0.85591,0.00177626,0.00177626,0.00177626
115,1595.48,1.55965,0.74213,0.85704,0.96693,0.3977,0.67638,0.43205,1.42438,0.74783,0.85941,0.00177428,0.00177428,0.00177428
116,1607.78,1.52643,0.73624,0.85518,0.96775,0.39807,0.67636,0.43533,1.41474,0.73722,0.85843,0.0017723,0.0017723,0.0017723
117,1619.91,1.5443,0.7446,0.858,0.96709,0.39783,0.67629,0.43282,1.41323,0.74937,0.85823,0.00177032,0.00177032,0.00177032
118,1632.22,1.53923,0.73607,0.85802,0.96622,0.39764,0.67582,0.43285,1.42232,0.73888,0.85848,0.00176834,0.00176834,0.00176834
119,1646.69,1.53186,0.73405,0.85782,0.96718,0.39807,0.67757,0.4374,1.41674,0.7367,0.86114,0.00176636,0.00176636,0.00176636
120,1658.49,1.55318,0.73704,0.85344,0.96684,0.39784,0.67649,0.43251,1.4168,0.75227,0.85797,0.00176438,0.00176438,0.00176438
121,1670.1,1.528,0.74027,0.85696,0.9665,0.39765,0.67578,0.43276,1.41329,0.74041,0.85756,0.0017624,0.0017624,0.0017624
122,1683.58,1.52348,0.73027,0.8558,0.96871,0.39847,0.67763,0.43561,1.41896,0.74272,0.86104,0.00176042,0.00176042,0.00176042
123,1710.44,1.54826,0.74448,0.85677,0.96653,0.39777,0.67586,0.43243,1.40768,0.74671,0.85619,0.00175844,0.00175844,0.00175844
124,1722.14,1.55196,0.74035,0.85727,0.96767,0.39795,0.67637,0.43616,1.41989,0.73438,0.8585,0.00175646,0.00175646,0.00175646
125,1734.19,1.55043,0.73435,0.8578,0.96954,0.39875,0.67798,0.43917,1.39978,0.73892,0.85644,0.00175448,0.00175448,0.00175448
126,1748.89,1.53646,0.73695,0.85303,0.96859,0.39852,0.67701,0.43718,1.39646,0.73855,0.85465,0.0017525,0.0017525,0.0017525
127,1761.69,1.53723,0.73138,0.85178,0.96733,0.39776,0.67593,0.43426,1.41031,0.73573,0.85604,0.00175052,0.00175052,0.00175052
128,1778.31,1.5517,0.7388,0.85928,0.96734,0.39776,0.67579,0.43459,1.4194,0.73897,0.85642,0.00174854,0.00174854,0.00174854
129,1790.27,1.5256,0.73748,0.85674,0.96826,0.39824,0.67711,0.4345,1.40734,0.74624,0.85706,0.00174656,0.00174656,0.00174656
130,1801.59,1.50386,0.73493,0.86096,0.96636,0.39741,0.67505,0.4326,1.41845,0.74062,0.85672,0.00174458,0.00174458,0.00174458
131,1812.74,1.51107,0.72763,0.8539,0.96641,0.39783,0.67629,0.43557,1.40779,0.74443,0.85645,0.0017426,0.0017426,0.0017426
132,1824.96,1.56154,0.73549,0.85879,0.96752,0.39795,0.67622,0.43325,1.4186,0.74032,0.8572,0.00174062,0.00174062,0.00174062
133,1836.64,1.5323,0.73659,0.85775,0.96828,0.39817,0.6763,0.43317,1.40756,0.73665,0.85501,0.00173864,0.00173864,0.00173864
134,1848.33,1.52992,0.72996,0.85114,0.96754,0.3981,0.67649,0.43281,1.41381,0.73683,0.85665,0.00173666,0.00173666,0.00173666
135,1866.08,1.5253,0.73376,0.86,0.96962,0.39855,0.6774,0.43721,1.40112,0.74056,0.85537,0.00173468,0.00173468,0.00173468
136,1878.04,1.5339,0.7427,0.85643,0.96711,0.3979,0.67637,0.43281,1.41661,0.74848,0.85628,0.0017327,0.0017327,0.0017327
137,1889.99,1.52445,0.73543,0.85867,0.96849,0.39872,0.67745,0.43408,1.43108,0.73581,0.85861,0.00173072,0.00173072,0.00173072
138,1901.85,1.53728,0.73159,0.85524,0.96942,0.39876,0.67769,0.43692,1.39836,0.73764,0.85478,0.00172874,0.00172874,0.00172874
139,1913.94,1.5526,0.73718,0.85342,0.96806,0.39798,0.67653,0.43634,1.39876,0.74225,0.85524,0.00172676,0.00172676,0.00172676
140,1927.97,1.54248,0.74323,0.86196,0.96932,0.39842,0.67708,0.43435,1.40703,0.73856,0.85704,0.00172478,0.00172478,0.00172478
141,1943.07,1.57502,0.72585,0.84919,0.96978,0.39872,0.67767,0.43572,1.41001,0.73345,0.85416,0.0017228,0.0017228,0.0017228
142,1955.52,1.52658,0.73413,0.85614,0.96852,0.3983,0.67687,0.4334,1.40661,0.74201,0.85458,0.00172082,0.00172082,0.00172082
143,1967.32,1.51289,0.73191,0.85889,0.96749,0.39804,0.67638,0.43375,1.40743,0.73932,0.8549,0.00171884,0.00171884,0.00171884
144,2014.01,1.54601,0.74094,0.861,0.96618,0.39747,0.675,0.43289,1.41517,0.74439,0.85635,0.00171686,0.00171686,0.00171686
145,2025.81,1.51428,0.73251,0.85576,0.96881,0.39871,0.67753,0.43728,1.4017,0.73914,0.85476,0.00171488,0.00171488,0.00171488
146,2037.43,1.52555,0.74334,0.8595,0.96956,0.39866,0.67743,0.43926,1.39381,0.74161,0.85516,0.0017129,0.0017129,0.0017129
147,2049.21,1.52903,0.7357,0.85497,0.96881,0.39852,0.67731,0.43715,1.4084,0.73912,0.85607,0.00171092,0.00171092,0.00171092
148,2060.53,1.5283,0.73943,0.85697,0.96681,0.39778,0.67556,0.42892,1.41901,0.74772,0.85927,0.00170894,0.00170894,0.00170894
149,2072.55,1.52192,0.74013,0.8546,0.96798,0.3981,0.67694,0.43449,1.41335,0.73609,0.85642,0.00170696,0.00170696,0.00170696
150,2084.9,1.53805,0.72946,0.84882,0.96888,0.39852,0.67772,0.43508,1.41735,0.73989,0.85657,0.00170498,0.00170498,0.00170498
151,2097.48,1.55065,0.73333,0.84918,0.96806,0.39838,0.67669,0.43489,1.40356,0.7386,0.85572,0.001703,0.001703,0.001703
152,2110.04,1.52761,0.72966,0.85127,0.96834,0.39827,0.67671,0.43406,1.41707,0.73431,0.85705,0.00170102,0.00170102,0.00170102
153,2123.15,1.56854,0.7372,0.85394,0.968,0.39832,0.67699,0.4377,1.40252,0.7396,0.85636,0.00169904,0.00169904,0.00169904
154,2134.87,1.51705,0.73864,0.86004,0.96706,0.3979,0.67619,0.43577,1.40044,0.74018,0.85479,0.00169706,0.00169706,0.00169706
155,2150.82,1.5257,0.73111,0.85139,0.9669,0.39767,0.67575,0.43079,1.41947,0.74824,0.85694,0.00169508,0.00169508,0.00169508
156,2162.65,1.5164,0.72483,0.85131,0.97111,0.39938,0.67887,0.4397,1.40202,0.72895,0.85562,0.0016931,0.0016931,0.0016931
157,2174.51,1.51306,0.73164,0.85431,0.96958,0.39902,0.67842,0.43833,1.40104,0.74656,0.8553,0.00169112,0.00169112,0.00169112
158,2186.41,1.52394,0.7384,0.85388,0.96621,0.39744,0.67587,0.4335,1.42044,0.73859,0.85821,0.00168914,0.00168914,0.00168914
159,2198.32,1.54484,0.73105,0.85444,0.96599,0.39738,0.67493,0.42826,1.43119,0.74027,0.85752,0.00168716,0.00168716,0.00168716
160,2212.78,1.52108,0.73622,0.86037,0.96743,0.39783,0.67635,0.43407,1.40705,0.7484,0.85735,0.00168518,0.00168518,0.00168518
161,2224.25,1.50022,0.73654,0.85672,0.96818,0.39815,0.67697,0.43552,1.40818,0.74256,0.85656,0.0016832,0.0016832,0.0016832
162,2236.78,1.52949,0.72892,0.85173,0.96841,0.39845,0.67727,0.43753,1.40523,0.73701,0.85618,0.00168122,0.00168122,0.00168122
163,2248.84,1.53263,0.73246,0.84983,0.96762,0.39808,0.67656,0.4374,1.39406,0.74289,0.85367,0.00167924,0.00167924,0.00167924
164,2263.79,1.53012,0.73021,0.85279,0.9682,0.39815,0.67673,0.43443,1.40781,0.73988,0.85732,0.00167726,0.00167726,0.00167726
165,2275.84,1.53495,0.7362,0.85963,0.96825,0.39833,0.67717,0.43806,1.39701,0.73983,0.85521,0.00167528,0.00167528,0.00167528
166,2288.29,1.51446,0.73409,0.85593,0.96853,0.39858,0.67731,0.43473,1.41248,0.74172,0.85533,0.0016733,0.0016733,0.0016733
167,2301.93,1.55582,0.77517,0.87672,0.96825,0.39848,0.67692,0.43662,1.40702,0.73469,0.85591,0.00167132,0.00167132,0.00167132
168,2313.3,1.53173,0.73885,0.86076,0.96862,0.39822,0.67692,0.43477,1.4163,0.74174,0.85786,0.00166934,0.00166934,0.00166934
169,2325.13,1.52077,0.73593,0.85386,0.96749,0.39774,0.67603,0.43481,1.40741,0.74059,0.85584,0.00166736,0.00166736,0.00166736
170,2340.64,1.52392,0.73277,0.85644,0.96898,0.39854,0.6775,0.43694,1.4063,0.73659,0.85573,0.00166538,0.00166538,0.00166538
171,2353.12,1.52883,0.7293,0.8571,0.9712,0.39935,0.67862,0.4399,1.40109,0.73401,0.85548,0.0016634,0.0016634,0.0016634
172,2364.89,1.53422,0.73538,0.85833,0.96907,0.39858,0.67742,0.44006,1.39386,0.73529,0.85538,0.00166142,0.00166142,0.00166142
173,2376.31,1.51402,0.73053,0.85704,0.96926,0.3986,0.67708,0.4358,1.40206,0.73805,0.85549,0.00165944,0.00165944,0.00165944
174,2392.1,1.5504,0.74126,0.85364,0.96891,0.39826,0.67685,0.4343,1.40214,0.74856,0.85403,0.00165746,0.00165746,0.00165746
175,2404.2,1.53147,0.73218,0.84987,0.96934,0.39854,0.67719,0.43926,1.39631,0.73262,0.8539,0.00165548,0.00165548,0.00165548
176,2416.09,1.51235,0.73207,0.85395,0.96802,0.39817,0.67647,0.43476,1.40369,0.74026,0.85479,0.0016535,0.0016535,0.0016535
177,2427.94,1.51902,0.72971,0.85024,0.96756,0.39798,0.6768,0.43758,1.406,0.73733,0.85565,0.00165152,0.00165152,0.00165152
178,2441.14,1.54727,0.73304,0.85441,0.96832,0.39833,0.67691,0.43721,1.39628,0.74027,0.85502,0.00164954,0.00164954,0.00164954
179,2452.93,1.5178,0.7362,0.85459,0.96797,0.39801,0.6764,0.43799,1.39376,0.73573,0.85495,0.00164756,0.00164756,0.00164756
180,2465.35,1.50814,0.73427,0.85406,0.96718,0.39787,0.67657,0.43221,1.41881,0.74564,0.86001,0.00164558,0.00164558,0.00164558
181,2478.74,1.53742,0.73467,0.856,0.9685,0.39814,0.67682,0.43638,1.40408,0.74207,0.85554,0.0016436,0.0016436,0.0016436
182,2490.68,1.52888,0.73129,0.85177,0.97,0.39903,0.67807,0.43814,1.40319,0.73389,0.85634,0.00164162,0.00164162,0.00164162
183,2502.29,1.51424,0.72454,0.85128,0.96867,0.39804,0.67734,0.43435,1.40579,0.74304,0.85765,0.00163964,0.00163964,0.00163964
184,2514.11,1.51416,0.74138,0.86059,0.97031,0.39889,0.67817,0.43918,1.39139,0.73317,0.85536,0.00163766,0.00163766,0.00163766
