epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,815.556,2.20088,0.91394,0.95964,0.89577,0.36914,0.62491,0.32256,1.96299,0.85955,0.9621,0.0008516,0.0008516,0.0008516
60,827.074,2.17832,0.89682,0.95101,0.90638,0.37427,0.63352,0.32756,1.93332,0.83449,0.94986,0.0008318,0.0008318,0.0008318
61,838.585,2.22206,0.91071,0.95954,0.89852,0.37085,0.62826,0.32954,1.91453,0.8562,0.95714,0.000812,0.000812,0.000812
62,852.006,2.16607,0.91407,0.9692,0.90442,0.37407,0.63281,0.32902,1.92902,0.83869,0.95263,0.0007922,0.0007922,0.0007922
63,863.391,2.18578,0.91096,0.96015,0.90106,0.37184,0.63024,0.33168,1.90748,0.85399,0.95055,0.0007724,0.0007724,0.0007724
64,876.316,2.17226,0.902,0.95409,0.904,0.37327,0.6331,0.33221,1.91062,0.84718,0.94762,0.0007526,0.0007526,0.0007526
65,887.914,2.20051,0.90835,0.95966,0.90543,0.37353,0.63351,0.33523,1.8984,0.84076,0.95115,0.0007328,0.0007328,0.0007328
66,898.805,2.1549,0.89558,0.96175,0.90525,0.37416,0.63524,0.33707,1.88817,0.84614,0.94904,0.000713,0.000713,0.000713
67,911.756,2.22785,0.90989,0.95762,0.91449,0.37782,0.6402,0.33273,1.94268,0.82558,0.94663,0.0006932,0.0006932,0.0006932
68,923.191,2.16728,0.90516,0.96301,0.89794,0.37131,0.62991,0.32749,1.91733,0.86254,0.9486,0.0006734,0.0006734,0.0006734
69,935.019,2.1082,0.8752,0.94769,0.91375,0.37721,0.64007,0.33894,1.89412,0.82528,0.94407,0.0006536,0.0006536,0.0006536
70,946.62,2.15887,0.8966,0.95431,0.91153,0.37678,0.63902,0.33755,1.88034,0.82525,0.94187,0.0006338,0.0006338,0.0006338
71,961.348,2.15305,0.89623,0.93942,0.90581,0.3739,0.63488,0.33696,1.87987,0.84491,0.9455,0.000614,0.000614,0.000614
72,972.484,2.09032,0.87535,0.94807,0.91229,0.37667,0.63952,0.34038,1.85138,0.8284,0.93778,0.0005942,0.0005942,0.0005942
73,984.662,2.12749,0.88902,0.94891,0.91073,0.37617,0.63792,0.34195,1.84686,0.83001,0.9391,0.0005744,0.0005744,0.0005744
74,998.232,2.08912,0.87858,0.94821,0.90906,0.37585,0.63731,0.34159,1.84954,0.83893,0.94236,0.0005546,0.0005546,0.0005546
75,1009.64,2.13131,0.88759,0.95344,0.91273,0.37729,0.64021,0.33685,1.88956,0.82862,0.94117,0.0005348,0.0005348,0.0005348
76,1023.44,2.15653,0.8998,0.94787,0.91493,0.37748,0.64067,0.34124,1.85959,0.82162,0.93743,0.000515,0.000515,0.000515
77,1034.52,2.08046,0.88306,0.94296,0.9076,0.37445,0.63564,0.34005,1.86001,0.84869,0.94282,0.0004952,0.0004952,0.0004952
78,1047.59,2.08644,0.88849,0.95362,0.90998,0.37588,0.63814,0.34449,1.84586,0.83764,0.9398,0.0004754,0.0004754,0.0004754
79,1059.13,2.09346,0.874,0.93774,0.91421,0.3771,0.64014,0.34571,1.8472,0.82429,0.93931,0.0004556,0.0004556,0.0004556
80,1071.62,2.05762,0.86826,0.94249,0.91433,0.37754,0.64146,0.34786,1.82534,0.82921,0.93646,0.0004358,0.0004358,0.0004358
81,1082.99,2.0854,0.885,0.94764,0.91392,0.37798,0.64172,0.34572,1.83669,0.82865,0.93432,0.000416,0.000416,0.000416
82,1094.53,2.04861,0.86634,0.93469,0.9153,0.37825,0.64205,0.34744,1.83258,0.82396,0.93893,0.0003962,0.0003962,0.0003962
83,1105.97,2.07179,0.86665,0.94082,0.91264,0.37712,0.64001,0.34591,1.83005,0.83226,0.93708,0.0003764,0.0003764,0.0003764
84,1117.4,2.08173,0.8805,0.94821,0.91515,0.378,0.64123,0.34227,1.86164,0.82969,0.93684,0.0003566,0.0003566,0.0003566
85,1128.63,2.05176,0.86338,0.93575,0.91681,0.37822,0.64213,0.35066,1.80873,0.8232,0.93336,0.0003368,0.0003368,0.0003368
86,1140.27,2.06961,0.85919,0.92658,0.91947,0.38016,0.64475,0.34942,1.83066,0.81248,0.93268,0.000317,0.000317,0.000317
87,1151.59,2.07275,0.87231,0.94945,0.91714,0.37811,0.64216,0.35079,1.80324,0.82007,0.93473,0.0002972,0.0002972,0.0002972
88,1165.27,2.06137,0.87365,0.94276,0.91499,0.37837,0.64205,0.34827,1.8227,0.82612,0.93434,0.0002774,0.0002774,0.0002774
89,1178.61,2.0497,0.87157,0.94382,0.91639,0.37928,0.64393,0.35185,1.80726,0.82404,0.93082,0.0002576,0.0002576,0.0002576
90,1195.47,2.04779,0.86964,0.9349,0.91653,0.37842,0.64247,0.35147,1.79695,0.82293,0.93109,0.0002378,0.0002378,0.0002378
91,1252.07,1.99646,0.97641,0.93837,0.89616,0.37104,0.63015,0.33628,1.83605,0.88082,0.92795,0.000218,0.000218,0.000218
92,1260.17,1.94252,0.93545,0.94853,0.88913,0.36814,0.62617,0.33655,1.81469,0.88992,0.92749,0.0001982,0.0001982,0.0001982
93,1268.48,1.97519,0.9168,0.94192,0.88922,0.36895,0.6269,0.33686,1.81806,0.8848,0.92513,0.0001784,0.0001784,0.0001784
94,1276.72,1.95054,0.89629,0.93976,0.89232,0.37045,0.62922,0.3381,1.81095,0.87755,0.92423,0.0001586,0.0001586,0.0001586
95,1285.07,1.95186,0.89087,0.93397,0.89334,0.3724,0.63198,0.33965,1.80069,0.87578,0.92349,0.0001388,0.0001388,0.0001388
96,1293.64,1.91108,0.87643,0.93236,0.89373,0.37216,0.63159,0.33831,1.81516,0.88134,0.92692,0.000119,0.000119,0.000119
97,1301.72,1.92679,0.88418,0.93831,0.9029,0.37356,0.63527,0.34415,1.78889,0.86873,0.92478,9.92e-05,9.92e-05,9.92e-05
98,1309.82,1.95519,0.88632,0.93664,0.90116,0.37344,0.63461,0.34226,1.80845,0.87619,0.92694,7.94e-05,7.94e-05,7.94e-05
99,1317.87,1.90556,0.8836,0.94832,0.90415,0.37443,0.63605,0.34486,1.79584,0.87061,0.92654,5.96e-05,5.96e-05,5.96e-05
100,1325.93,1.91717,0.87512,0.94021,0.90731,0.37637,0.63908,0.34667,1.78619,0.86202,0.9227,3.98e-05,3.98e-05,3.98e-05
1,15.99,2.09569,0.88263,0.94121,0.91928,0.37978,0.64424,0.3449,1.85496,0.81885,0.93266,0.000655914,0.000655914,0.000655914
2,27.3457,2.10837,0.8799,0.9417,0.91355,0.37783,0.6407,0.33887,1.86027,0.82318,0.93692,0.00130949,0.00130949,0.00130949
3,38.5415,2.10633,0.89532,0.9531,0.90126,0.37235,0.63259,0.3286,1.92095,0.87355,0.94546,0.00194986,0.00194986,0.00194986
4,52.5869,2.14842,0.89778,0.93803,0.90949,0.37608,0.63792,0.32861,1.95159,0.8365,0.93612,0.0019406,0.0019406,0.0019406
5,65.6109,2.11421,0.88165,0.93857,0.88948,0.36847,0.6247,0.31982,1.92151,0.92965,0.9409,0.0019208,0.0019208,0.0019208
6,80.447,2.0846,0.87916,0.93317,0.90777,0.37432,0.63463,0.33652,1.88748,0.84923,0.94162,0.001901,0.001901,0.001901
7,92.0421,2.06427,0.88302,0.93013,0.90655,0.37566,0.63559,0.33981,1.79313,0.85584,0.92848,0.0018812,0.0018812,0.0018812
8,103.787,2.11989,0.89904,0.94407,0.91806,0.37956,0.64477,0.34689,1.83374,0.82908,0.92732,0.0018614,0.0018614,0.0018614
9,118.079,2.07142,0.8742,0.93007,0.91774,0.37942,0.64432,0.34888,1.79788,0.83761,0.922,0.0018416,0.0018416,0.0018416
10,129.958,2.02841,0.87295,0.93341,0.91971,0.38021,0.64547,0.34857,1.8156,0.82057,0.92218,0.0018218,0.0018218,0.0018218
11,141.479,2.0251,0.87135,0.9251,0.91708,0.37884,0.64194,0.34129,1.85937,0.84164,0.92354,0.001802,0.001802,0.001802
12,152.871,2.01833,0.88213,0.93374,0.91634,0.37707,0.64177,0.34104,1.85264,0.86,0.93413,0.0017822,0.0017822,0.0017822
13,169.354,2.0475,0.87619,0.93975,0.91871,0.37919,0.64382,0.34239,1.84776,0.8493,0.92778,0.0017624,0.0017624,0.0017624
14,182.876,2.03616,0.86781,0.92852,0.92584,0.38315,0.65096,0.35269,1.79068,0.83441,0.9151,0.0017426,0.0017426,0.0017426
15,194.294,2.01887,0.87429,0.94177,0.93078,0.38475,0.65417,0.35808,1.78855,0.815,0.9135,0.0017228,0.0017228,0.0017228
16,205.69,2.01443,0.87143,0.92865,0.92952,0.38479,0.65272,0.36023,1.77557,0.8163,0.91457,0.001703,0.001703,0.001703
17,219.689,2.0608,0.87908,0.92744,0.92982,0.38549,0.65478,0.35817,1.77712,0.83949,0.91387,0.0016832,0.0016832,0.0016832
18,232.823,1.97259,0.86705,0.9243,0.92708,0.38366,0.65087,0.35963,1.74812,0.83269,0.91388,0.0016634,0.0016634,0.0016634
19,245.766,2.00467,0.86189,0.92452,0.92743,0.38444,0.65147,0.35912,1.74311,0.81664,0.90992,0.0016436,0.0016436,0.0016436
20,262.594,2.00428,0.8629,0.92156,0.92879,0.38471,0.65396,0.35943,1.77127,0.82195,0.90905,0.0016238,0.0016238,0.0016238
21,274.63,1.95898,0.84259,0.91332,0.93195,0.38511,0.6539,0.36509,1.73637,0.81962,0.91338,0.001604,0.001604,0.001604
22,285.892,1.99438,0.87746,0.92913,0.9271,0.38425,0.65215,0.35997,1.74787,0.83416,0.91153,0.0015842,0.0015842,0.0015842
23,299.004,1.98877,0.86401,0.92425,0.92719,0.38436,0.65241,0.35707,1.73963,0.846,0.90586,0.0015644,0.0015644,0.0015644
24,314.175,1.97416,0.85538,0.92299,0.92778,0.38418,0.65275,0.36075,1.74975,0.82602,0.90925,0.0015446,0.0015446,0.0015446
25,327.656,2.02468,0.87023,0.91403,0.9305,0.38514,0.65418,0.36253,1.72027,0.82884,0.90744,0.0015248,0.0015248,0.0015248
26,339.146,1.98913,0.85201,0.91817,0.92969,0.38391,0.65139,0.36068,1.75699,0.83007,0.90991,0.001505,0.001505,0.001505
27,351.517,1.96515,0.84329,0.91016,0.93486,0.38737,0.65806,0.37084,1.72281,0.81375,0.90586,0.0014852,0.0014852,0.0014852
28,369.279,1.97155,0.85719,0.91448,0.93369,0.38663,0.65579,0.35929,1.79769,0.81488,0.91482,0.0014654,0.0014654,0.0014654
29,385.229,1.98587,0.86855,0.92816,0.92811,0.38528,0.65411,0.36437,1.70369,0.84314,0.90417,0.0014456,0.0014456,0.0014456
30,412.383,1.96197,0.85867,0.91503,0.93302,0.38545,0.65632,0.36793,1.72478,0.82436,0.90466,0.0014258,0.0014258,0.0014258
31,426.072,1.96371,0.86025,0.91559,0.93071,0.38593,0.65566,0.36987,1.7065,0.83202,0.90533,0.001406,0.001406,0.001406
32,445.451,1.91148,0.85305,0.91416,0.93119,0.3868,0.65609,0.37032,1.69632,0.82506,0.90409,0.0013862,0.0013862,0.0013862
33,462.201,1.93463,0.85469,0.91393,0.9328,0.38654,0.65596,0.37084,1.7055,0.82912,0.90358,0.0013664,0.0013664,0.0013664
